source_file,src_ip,dst_ip,src_port,protocol,timestamp,Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,predicted_label,anomaly_score,is_anomaly
cicids2017_multi_anomaly_sample.csv,172.16.10.10,172.16.30.30,20010,6,2026-05-10 09:02:00,80,1378017,3,5,26,11607,20,0,8.666666667,10.26320288,5840,0,2321.4,3173.373883,8441.840703,5.805443619,196859.5714,520390.4383,1376994,3,845,422.5,501.3387079,777,68,1378002,344500.5,688329.0991,1376994,3,0,0,0,0,72,112,2.177041357,3.628402262,0,5840,1292.555556,2554.159212,6523729.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,DDoS,0.9999729,True
cicids2017_multi_anomaly_sample.csv,172.16.10.10,172.16.30.31,20011,6,2026-05-10 09:02:12,80,218254,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,53300.28316,36.65454012,31179.14286,81977.13997,217085,5,875,437.5,471.6402231,771,104,218207,54551.75,108356.2184,217085,5,0,0,0,0,72,112,13.74545255,22.90908758,0,10135,1292.555556,3350.634907,11200000.0,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,DDoS,0.99999297,True
cicids2017_multi_anomaly_sample.csv,172.16.10.10,172.16.20.20,20012,6,2026-05-10 09:02:24,80,3074915,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,9.756367249,1.626061208,768728.75,1536130.448,3072924,6,3074915,768728.75,1536130.448,3072924,6,0,0.0,0.0,0,0,0,0,0,0,100,0,1.626061208,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,DDoS,0.9633478,True
cicids2017_multi_anomaly_sample.csv,172.16.10.10,172.16.20.21,20013,6,2026-05-10 09:02:36,80,935196,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,12439.10367,8.55435652,133599.4286,352905.1864,933913,7,944,472.0,490.7321061,819,125,935083,233770.75,466761.6869,933913,7,0,0,0,0,72,112,3.207883695,5.346472825,0,10135,1292.555556,3350.634907,11200000.0,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,DDoS,0.9999932,True
cicids2017_multi_anomaly_sample.csv,172.16.10.10,172.16.30.30,20014,6,2026-05-10 09:02:48,80,76246953,8,5,56,11601,20,0,7.0,5.656854249,5840,0,2320.2,2436.833027,152.8847979,0.170498617,6353912.75,19200000.0,66600000,19,76200000,10900000.0,24800000.0,66600000,19,21929,5482.25,10278.43462,20899,187,0,0,0,0,172,112,0.104922226,0.065576391,0,5840,833.0714286,1774.906302,3150292.379,0,0,0,0,1,0,0,0,0,897.1538462,7.0,2320.2,172,0,0,0,0,0,0,8,56,5,11601,256,229,6,20,1988.0,0.0,1988,1988,38100000.0,40200000.0,66600000,9650735,DDoS,DDoS,0.9998691,True
cicids2017_multi_anomaly_sample.csv,172.16.10.10,172.16.30.31,20015,6,2026-05-10 09:03:00,80,82256571,8,5,56,11607,20,0,7.0,5.656854249,5840,0,2321.4,3173.373883,141.7880646,0.158042085,6854714.25,21600000.0,75400000,9,80400000,11500000.0,28300000.0,75400000,55,1869262,467315.5,933853.0921,1868095,9,0,0,0,0,172,112,0.097256668,0.060785417,0,5840,833.5,2103.115592,4423095.192,0,0,0,0,1,0,0,0,0,897.6153846,7.0,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,4964880.0,0.0,4964880,4964880,75400000.0,0.0,75400000,75400000,DDoS,DDoS,0.9999094,True
cicids2017_multi_anomaly_sample.csv,172.16.10.10,172.16.20.20,20016,6,2026-05-10 09:03:12,80,73125862,8,5,56,11607,20,0,7.0,5.656854249,7215,0,2321.4,3327.769794,159.492137,0.177775682,6093821.833,18800000.0,65600000,3,72500000,10400000.0,24500000.0,65600000,3,595100,148775.0,296870.8981,594081,3,0,0,0,0,172,112,0.10940042,0.068375262,0,7215,833.5,2175.302587,4731941.346,0,0,0,0,1,0,0,0,0,897.6153846,7.0,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,981.0,0.0,981,981,36300000.0,41500000.0,65600000,6929790,DDoS,DDoS,0.9999601,True
cicids2017_multi_anomaly_sample.csv,172.16.10.10,172.16.20.21,20017,6,2026-05-10 09:03:24,80,40120,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,289805.5833,224.3270189,5015.0,9153.464855,20784,4,19014,9507.0,13439.27148,19010,4,39969,7993.8,10848.2899,20784,18,0,0,0,0,72,132,74.77567298,149.551346,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,DDoS,0.9993124,True
cicids2017_multi_anomaly_sample.csv,172.16.10.10,172.16.30.30,20018,6,2026-05-10 09:03:36,80,1771120,3,5,26,11601,20,0,8.666666667,10.26320288,5840,0,2320.2,2436.833027,6564.772573,4.51691585,253017.1429,665930.0475,1763194,124,7226,3613.0,4816.811393,7019,207,1770982,442745.5,880305.0547,1763194,192,0,0,0,0,72,112,1.693843444,2.823072406,0,5840,1291.888889,2110.95076,4456113.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,DDoS,0.99992436,True
cicids2017_multi_anomaly_sample.csv,172.16.10.10,172.16.30.31,20019,6,2026-05-10 09:03:48,80,4095926,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,5.85948086,0.976580143,1365308.667,2364041.8,4095069,276,4095926,1365308.667,2364041.8,4095069,276,0,0.0,0.0,0,0,0,0,0,0,80,0,0.976580143,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,DDoS,0.97818047,True
cicids2017_multi_anomaly_sample.csv,172.16.10.10,172.16.20.20,20020,6,2026-05-10 09:04:00,80,182002,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,164.8333535,27.47222558,45500.5,86687.1282,175481,3,182002,45500.5,86687.1282,175481,3,0,0.0,0.0,0,0,0,0,0,0,100,0,27.47222558,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,DDoS,0.8570981,True
cicids2017_multi_anomaly_sample.csv,172.16.10.10,172.16.20.21,20021,6,2026-05-10 09:04:12,80,49829,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,481.6472335,80.27453892,16609.66667,27213.48786,48027,365,49829,16609.66667,27213.48786,48027,365,0,0.0,0.0,0,0,0,0,0,0,80,0,80.27453892,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,DDoS,0.8115885,True
cicids2017_multi_anomaly_sample.csv,172.16.10.10,172.16.30.30,20022,6,2026-05-10 09:04:24,80,1730668,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,6721.682033,4.622492587,247238.2857,653696.2631,1729682,3,669,334.5,467.3975824,665,4,1730585,432646.25,864690.5595,1729682,3,0,0,0,0,72,112,1.73343472,2.889057867,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,DDoS,0.99998003,True
cicids2017_multi_anomaly_sample.csv,172.16.10.10,172.16.30.31,20023,6,2026-05-10 09:04:36,80,1790314,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,6494.391487,3.909928649,298385.6667,723839.8246,1775876,3,14034,7017.0,9919.293926,14031,3,1790022,596674.0,1021242.104,1775876,187,0,0,0,0,72,92,1.675683707,2.234244943,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661.0,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,DDoS,0.99999017,True
cicids2017_multi_anomaly_sample.csv,172.16.10.10,172.16.20.20,20024,6,2026-05-10 09:04:48,80,9995751,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,3.001275242,0.50021254,2498937.75,4997205.522,9994746,3,9995751,2498937.75,4997205.522,9994746,3,0,0.0,0.0,0,0,0,0,0,0,100,0,0.50021254,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1005.0,0.0,1005,1005,9994746.0,0.0,9994746,9994746,DDoS,DDoS,0.99805105,True
cicids2017_multi_anomaly_sample.csv,172.16.10.10,172.16.20.21,20025,6,2026-05-10 09:05:00,80,7383165,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,3.250638446,0.541773074,2461055.0,4262079.073,7382480,329,7383165,2461055.0,4262079.073,7382480,329,0,0.0,0.0,0,0,0,0,0,0,80,0,0.541773074,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,685.0,0.0,685,685,7382480.0,0.0,7382480,7382480,DDoS,DDoS,0.9963506,True
cicids2017_multi_anomaly_sample.csv,172.16.10.10,172.16.30.30,20026,6,2026-05-10 09:05:12,80,324005,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,74.07293097,12.3454885,108001.6667,186198.1418,323004,5,324005,108001.6667,186198.1418,323004,5,0,0.0,0.0,0,0,0,0,0,0,80,0,12.3454885,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,DDoS,0.8355055,True
cicids2017_multi_anomaly_sample.csv,172.16.10.10,172.16.30.31,20027,6,2026-05-10 09:05:24,80,50854,3,5,26,11607,20,0,8.666666667,10.26320288,8675,0,2321.4,3769.536019,228752.9005,157.3130924,7264.857143,18028.7703,48114,46,2390,1195.0,1417.041989,2197,193,50808,12702.0,23632.55048,48114,132,0,0,0,0,72,112,58.99240964,98.32068274,0,8675,1292.555556,2931.429562,8593279.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,DDoS,0.9999872,True
cicids2017_multi_anomaly_sample.csv,172.16.10.10,172.16.20.20,20028,6,2026-05-10 09:05:36,80,1752343,3,4,26,11601,20,0,8.666666667,10.26320288,7215,0,2900.25,3540.00286,6635.116527,3.994651732,292057.1667,711936.4973,1745282,4,6674,3337.0,4713.573803,6670,4,1752220,584073.3333,1005641.563,1745282,186,0,0,0,0,72,92,1.711993599,2.282658133,0,7215,1453.375,2786.259804,7763243.696,0,0,0,1,0,0,0,0,1,1661.0,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,DDoS,0.9999828,True
cicids2017_multi_anomaly_sample.csv,172.16.10.10,172.16.20.21,20029,6,2026-05-10 09:05:48,80,28856,3,4,26,11601,20,0,8.666666667,10.26320288,5840,0,2900.25,3345.636997,402931.7993,242.5838647,4809.333333,11263.47395,27798,4,28021,14010.5,19808.18226,28017,4,28637,9545.666667,15935.3991,27945,158,0,0,0,0,72,92,103.9645134,138.6193513,0,5840,1453.375,2681.356423,7189672.268,0,0,0,1,0,0,0,0,1,1661.0,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,DDoS,0.999973,True
cicids2017_multi_anomaly_sample.csv,172.16.10.10,172.16.30.30,20030,6,2026-05-10 09:06:00,80,78492121,8,4,56,11607,20,0,7.0,5.656854249,11595,0,2901.75,5795.50069,148.5881621,0.152881587,7135647.364,21700000.0,72300000,1,78400000,11200000.0,27000000.0,72300000,1,72149,24049.66667,41077.19514,71480,5,0,0,0,0,172,92,0.101921058,0.050960529,0,11595,897.6153846,3214.167532,10300000.0,0,0,0,0,1,0,0,0,0,972.4166667,7.0,2901.75,172,0,0,0,0,0,0,8,56,4,11607,256,229,6,20,1143.0,0.0,1143,1143,39200000.0,46800000.0,72300000,6140701,DDoS,DDoS,0.99999756,True
cicids2017_multi_anomaly_sample.csv,172.16.10.10,172.16.30.31,20031,6,2026-05-10 09:06:12,80,273184,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2188.714486,42583.02097,32.94482839,34148.0,96199.06247,272228,2,776,388.0,359.2102448,642,134,273166,54633.2,121639.7215,272228,2,0,0,0,0,72,132,10.98160946,21.96321893,0,4380,1163.3,1911.191138,3652651.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,DDoS,0.9996424,True
cicids2017_multi_anomaly_sample.csv,172.16.10.10,172.16.20.20,20032,6,2026-05-10 09:06:24,80,692739,3,4,26,11601,20,0,8.666666667,10.26320288,10135,0,2900.25,4871.82583,16784.09906,10.10481581,115456.5,278278.3479,683445,3,9039,4519.5,6387.295554,9036,3,692550,230850.0,391982.9886,683445,195,0,0,0,0,72,92,4.330635348,5.774180463,0,10135,1453.375,3544.652026,12600000.0,0,0,0,1,0,0,0,0,1,1661.0,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,DDoS,0.99999416,True
cicids2017_multi_anomaly_sample.csv,172.16.10.10,172.16.20.21,20033,6,2026-05-10 09:06:36,80,5111334,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,4.695447412,0.782574569,1703778.0,2950431.637,5110643,338,5111334,1703778.0,2950431.637,5110643,338,0,0.0,0.0,0,0,0,0,0,0,80,0,0.782574569,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,691.0,0.0,691,691,5110643.0,0.0,5110643,5110643,DDoS,DDoS,0.99030757,True
cicids2017_multi_anomaly_sample.csv,172.16.10.10,172.16.30.30,20034,6,2026-05-10 09:06:48,80,10537676,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,2.846927539,0.474487923,2634419.0,5267501.354,10500000,3,10500000,2634419.0,5267501.354,10500000,3,0,0.0,0.0,0,0,0,0,0,0,100,0,0.474487923,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,2005.0,0.0,2005,2005,10500000.0,0.0,10500000,10500000,DDoS,DDoS,0.9982425,True
cicids2017_multi_anomaly_sample.csv,172.16.10.10,172.16.30.31,20035,6,2026-05-10 09:07:00,80,1639005,3,6,26,11601,20,0,8.666666667,10.26320288,7300,0,1933.5,2720.783986,7093.93809,5.491136391,204875.625,569532.6573,1614260,43,24003,12001.5,15579.68371,23018,985,1638962,327792.4,719231.9726,1614260,188,0,0,0,0,72,132,1.830378797,3.660757594,0,7300,1162.7,2258.94725,5102842.678,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,DDoS,0.99989164,True
cicids2017_multi_anomaly_sample.csv,172.16.10.10,172.16.20.20,20036,6,2026-05-10 09:07:12,80,10605728,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.262928108,0.377154685,3535242.667,6121469.761,10600000,5,10600000,3535242.667,6121469.761,10600000,5,0,0.0,0.0,0,0,0,0,0,0,80,0,0.377154685,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,2021.0,0.0,2021,2021,10600000.0,0.0,10600000,10600000,DDoS,DDoS,0.99833244,True
cicids2017_multi_anomaly_sample.csv,172.16.10.10,172.16.20.21,20037,6,2026-05-10 09:07:24,80,567266,3,4,26,11601,20,0,8.666666667,10.26320288,7215,0,2900.25,3540.00286,20496.55717,12.33988993,94544.33333,216068.6255,534828,3,32021,16010.5,22638.0236,32018,3,567169,189056.3333,299874.6508,534828,162,0,0,0,0,72,92,5.288524255,7.051365673,0,7215,1453.375,2786.259804,7763243.696,0,0,0,1,0,0,0,0,1,1661.0,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,DDoS,0.99998194,True
